"","Profile.Name","Start.Time","Duration","Attributes","Title","Supplemental.Video.Type","Device.Type","Bookmark","Latest.Bookmark","Country"
"1400","Wojtek","2019-10-26 12:17:50","00:01:16","","The Big Bang Theory: Season 8: The Maternal Combustion (Episode 23)","","Chrome PC (Cadmium)","00:18:23","00:18:23","PL (Poland)"
"1401","Wojtek","2019-10-22 21:21:19","00:19:43","","House of Cards: Season 5: Chapter 60 (Episode 8)","","Chrome PC (Cadmium)","00:21:24","Not latest view","PL (Poland)"
"1402","Wojtek","2019-10-22 21:17:57","00:03:04","","Narcos: Season 3: Follow the Money (Episode 3)","","Chrome PC (Cadmium)","00:04:46","Not latest view","PL (Poland)"
"1403","Wojtek","2019-10-20 12:42:42","00:05:00","","The Big Bang Theory: Season 8: The Graduation Transmission (Episode 22)","","Android DefaultWidevineL3Phone Android Phone","00:06:46","00:06:46","PL (Poland)"
"1404","Wojtek","2019-10-19 18:35:39","00:13:44","","Family Business: Season 1: Deal (Episode 2)","","Chrome PC (Cadmium)","00:13:58","Not latest view","PL (Poland)"
"1405","Wojtek","2019-10-19 18:34:29","00:00:22","","League of Legends Origins","","Chrome PC (Cadmium)","00:04:33","00:04:33","PL (Poland)"
"1406","Wojtek","2019-10-19 18:33:17","00:00:18","","League of Legends Origins","","Chrome PC (Cadmium)","00:01:45","Not latest view","PL (Poland)"
"1407","Wojtek","2019-10-19 04:57:32","00:21:43","","The Good Place: Season 4: Tinker, Tailor, Demon, Spy (Episode 4)","","Android DefaultWidevineL3Phone Android Phone","00:21:32","00:21:32","PL (Poland)"
"1408","Wojtek","2019-10-14 17:49:24","00:00:14","","Behind the Curve","","Chrome PC (Cadmium)","00:01:10","00:01:10","PL (Poland)"
"1409","Wojtek","2019-10-14 08:04:46","00:01:31","","The Big Bang Theory: Season 8: The Graduation Transmission (Episode 22)","","Chrome PC (Cadmium)","00:01:47","Not latest view","PL (Poland)"
"1410","Wojtek","2019-10-11 13:45:09","00:22:12","","The Good Place: Season 4: Chillaxing (Episode 3)","","Google Chromecast V5 Streaming Stick","00:22:13","00:22:13","PL (Poland)"
"1411","Wojtek","2019-10-11 13:44:53","00:00:01","","The Good Place: Season 4: Chillaxing (Episode 3)","","Android DefaultWidevineL3Phone Android Phone","00:00:01","Not latest view","PL (Poland)"
"1412","Wojtek","2019-10-06 16:56:39","00:16:00","","Travis Scott: Look Mom I Can Fly","","Android DefaultWidevineL3Phone Android Phone","01:04:55","01:04:55","PL (Poland)"
"1413","Wojtek","2019-10-06 05:44:35","00:10:13","Autoplayed: user action: Unspecified; ","Travis Scott: Look Mom I Can Fly","","Samsung 2016 Jazz-L UHD TV Smart TV","00:49:00","Not latest view","PL (Poland)"
"1414","Wojtek","2019-10-06 05:28:39","00:15:38","Autoplayed: user action: Unspecified; ","The Big Bang Theory: Season 8: The Fortification Implementation (Episode 20)","","Samsung 2016 Jazz-L UHD TV Smart TV","00:19:11","00:19:11","PL (Poland)"
"1415","Wojtek","2019-10-05 20:27:53","00:03:13","Autoplayed: user action: Unspecified; ","8 Mile","","Samsung 2016 Jazz-L UHD TV Smart TV","00:41:21","00:41:21","PL (Poland)"
"1416","Wojtek","2019-10-05 19:55:45","00:20:38","Autoplayed: user action: Unspecified; ","The Good Place: Season 4: A Girl From Arizona - Part 2 (Episode 2)","","Samsung 2016 Jazz-L UHD TV Smart TV","00:21:36","00:21:36","PL (Poland)"
"1417","Wojtek","2019-10-05 05:23:33","00:38:08","","8 Mile","","Android DefaultWidevineL3Phone Android Phone","00:38:36","Not latest view","PL (Poland)"
"1418","Wojtek","2019-10-05 04:58:49","00:01:17","","The Good Place: Season 4: A Girl From Arizona - Part 2 (Episode 2)","","Android DefaultWidevineL3Phone Android Phone","00:01:17","Not latest view","PL (Poland)"
"1419","Wojtek","2019-10-04 14:39:10","00:03:16","","The Big Bang Theory: Season 8: The Fortification Implementation (Episode 20)","","Chrome PC (Cadmium)","00:03:34","Not latest view","PL (Poland)"
"1420","Wojtek","2019-10-03 15:07:22","00:01:42","","South Park: Season 18: Go Fund Yourself (Episode 1)","","Chrome PC (Cadmium)","00:02:13","Not latest view","PL (Poland)"
"1421","Wojtek","2019-09-29 21:49:39","00:10:20","","The Big Bang Theory: Season 8: The Skywalker Incursion (Episode 19)","","Android DefaultWidevineL3Phone Android Phone","00:20:57","00:20:57","PL (Poland)"
"1422","Wojtek","2019-09-29 21:37:28","00:11:35","","The Big Bang Theory: Season 8: The Skywalker Incursion (Episode 19)","","Android DefaultWidevineL3Phone Android Phone","00:10:34","Not latest view","PL (Poland)"
"1423","Wojtek","2019-09-29 20:49:12","00:00:45","","The Ballad of Buster Scruggs","","Android DefaultWidevineL3Phone Android Phone","00:00:45","00:00:45","PL (Poland)"
"1424","Wojtek","2019-09-29 20:32:04","00:15:31","","Between Two Ferns: The Movie","","Android DefaultWidevineL3Phone Android Phone","00:15:31","00:15:31","PL (Poland)"
"1425","Wojtek","2019-09-29 19:01:31","00:18:23","","The Good Place: Season 4: A Girl From Arizona - Part 1 (Episode 1)","","Android DefaultWidevineL3Phone Android Phone","00:22:32","Not latest view","PL (Poland)"
"1426","Wojtek","2019-09-28 19:09:31","00:04:12","","The Good Place: Season 4: A Girl From Arizona - Part 1 (Episode 1)","","Android DefaultWidevineL3Phone Android Phone","00:04:12","Not latest view","PL (Poland)"
"1427","Wojtek","2019-09-28 18:27:29","00:38:40","","Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 3 (Episode 3)","","Android DefaultWidevineL3Phone Android Phone","00:52:08","00:52:08","PL (Poland)"
"1428","Wojtek","2019-09-28 18:08:39","00:18:43","","The Big Bang Theory: Season 8: The Leftover Thermalization (Episode 18)","","Android DefaultWidevineL3Phone Android Phone","00:19:00","00:19:00","PL (Poland)"
"1429","Wojtek","2019-09-28 18:08:25","00:00:06","","The Big Bang Theory: Season 8: The Colonization Application (Episode 17)","","Android DefaultWidevineL3Phone Android Phone","00:00:06","00:00:06","PL (Poland)"
"1430","Wojtek","2019-09-27 11:18:41","00:12:33","","Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 3 (Episode 3)","","Android DefaultWidevineL3Phone Android Phone","00:13:38","Not latest view","PL (Poland)"
"1431","Wojtek","2019-09-27 10:58:09","00:12:15","","Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 2 (Episode 2)","","Android DefaultWidevineL3Phone Android Phone","00:46:42","00:46:42","PL (Poland)"
"1432","Wojtek","2019-09-26 14:23:09","00:19:32","","The Big Bang Theory: Season 8: The Intimacy Acceleration (Episode 16)","","Chrome PC (Cadmium)","00:19:51","00:19:51","PL (Poland)"
"1433","Wojtek","2019-09-26 14:04:10","00:17:05","","The Big Bang Theory: Season 8: The Comic Book Store Regeneration (Episode 15)","","Chrome PC (Cadmium)","00:19:58","00:19:58","PL (Poland)"
"1434","Wojtek","2019-09-26 14:03:35","00:00:07","","Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 2 (Episode 2)","","Chrome PC (Cadmium)","00:34:28","Not latest view","PL (Poland)"
"1435","Wojtek","2019-09-26 13:15:08","00:04:20","","Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 2 (Episode 2)","","Chrome PC (Cadmium)","00:34:21","Not latest view","PL (Poland)"
"1436","Wojtek","2019-09-26 13:12:24","00:02:33","Autoplayed: user action: None; ","The Big Bang Theory: Season 8: The Comic Book Store Regeneration (Episode 15)","","Chrome PC (Cadmium)","00:02:33","Not latest view","PL (Poland)"
"1437","Wojtek","2019-09-26 12:42:56","00:21:24","","The Big Bang Theory: Season 8: The Troll Manifestation (Episode 14)","","Chrome PC (Cadmium)","00:21:12","00:21:12","PL (Poland)"
"1438","Wojtek","2019-09-25 17:26:51","00:07:01","","Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 2 (Episode 2)","","Chrome PC (Cadmium)","00:30:01","Not latest view","PL (Poland)"
"1439","Wojtek","2019-09-25 16:53:19","00:00:02","","Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 2 (Episode 2)","","Chrome PC (Cadmium)","00:23:00","Not latest view","PL (Poland)"
"1440","Wojtek","2019-09-23 20:59:00","00:00:01","","Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 2 (Episode 2)","","Chrome PC (Cadmium)","00:22:58","Not latest view","PL (Poland)"
"1441","Wojtek","2019-09-23 14:11:49","00:21:55","","Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 2 (Episode 2)","","Chrome PC (Cadmium)","00:22:57","Not latest view","PL (Poland)"
"1442","Wojtek","2019-09-23 13:14:52","00:37:23","","Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 1 (Episode 1)","","Chrome PC (Cadmium)","00:48:59","00:48:59","PL (Poland)"
"1443","Wojtek","2019-09-21 15:09:58","00:00:01","","Between Two Ferns: The Movie","","Chrome PC (Cadmium)","00:00:01","Not latest view","PL (Poland)"
"1444","Wojtek","2019-09-21 14:16:48","00:11:56","","Inside Bill's Brain: Decoding Bill Gates: Limited Series: Part 1 (Episode 1)","","Chrome PC (Cadmium)","00:11:56","Not latest view","PL (Poland)"
"1445","Wojtek","2019-09-19 15:24:53","00:07:52","","Trailer Park Boys: Season 3: If I Can't Smoke and Swear I'm F**ked (Episode 3)","","Chrome PC (Cadmium)","00:07:52","00:07:52","PL (Poland)"
"1446","Wojtek","2019-09-19 14:42:08","00:05:52","","The Big Bang Theory: Season 8: The Septum Deviation (Episode 9)","","Chrome PC (Cadmium)","00:19:29","00:19:29","PL (Poland)"
"1447","Wojtek","2019-09-17 17:14:04","00:00:23","","The Big Bang Theory: Season 8: The Septum Deviation (Episode 9)","","Chrome PC (Cadmium)","00:13:15","Not latest view","PL (Poland)"
"1448","Wojtek","2019-09-16 21:37:53","00:02:11","","The Big Bang Theory: Season 8: The Septum Deviation (Episode 9)","","Chrome PC (Cadmium)","00:12:52","Not latest view","PL (Poland)"
"1449","Wojtek","2019-09-16 16:01:06","00:10:41","Autoplayed: user action: Unspecified; ","The Big Bang Theory: Season 8: The Septum Deviation (Episode 9)","","Chrome PC (Cadmium)","00:10:41","Not latest view","PL (Poland)"
"1450","Wojtek","2019-09-16 15:45:05","00:15:55","","The Big Bang Theory: Season 8: The Prom Equivalency (Episode 8)","","Chrome PC (Cadmium)","00:19:49","00:19:49","PL (Poland)"
"1451","Wojtek","2019-09-16 13:07:00","00:18:01","","MINDHUNTER: Season 1: Episode 5","","Chrome PC (Cadmium)","00:18:01","Not latest view","PL (Poland)"
"1452","Wojtek","2019-09-15 18:59:54","00:10:43","","The Big Bang Theory: Season 8: The Misinterpretation Agitation (Episode 7)","","Chrome PC (Cadmium)","00:19:14","Not latest view","PL (Poland)"
"1453","Wojtek","2019-09-15 15:32:40","00:19:18","","The I-Land: Limited Series: Brave New World (Episode 1)","","Chrome PC (Cadmium)","00:19:19","00:19:19","PL (Poland)"
"1454","Wojtek","2019-09-14 07:59:43","00:06:57","","The Big Bang Theory: Season 8: The Misinterpretation Agitation (Episode 7)","","Chrome PC (Cadmium)","00:07:13","Not latest view","PL (Poland)"
"1455","Wojtek","2019-09-12 14:53:29","00:00:01","","The I-Land: Limited Series: Brave New World (Episode 1)","","Chrome PC (Cadmium)","00:00:01","Not latest view","PL (Poland)"
"1456","Wojtek","2019-09-12 14:42:05","00:11:15","","The Big Bang Theory: Season 8: The Expedition Approximation (Episode 6)","","Chrome PC (Cadmium)","00:21:06","00:21:06","PL (Poland)"
"1457","Wojtek","2019-09-12 13:45:04","00:09:34","","The Big Bang Theory: Season 8: The Expedition Approximation (Episode 6)","","Chrome PC (Cadmium)","00:09:51","Not latest view","PL (Poland)"
"1458","Wojtek","2019-09-11 16:14:17","00:19:06","Autoplayed: user action: Unspecified; ","The Big Bang Theory: Season 8: The Focus Attenuation (Episode 5)","","Chrome PC (Cadmium)","00:19:06","00:19:06","PL (Poland)"
"1459","Wojtek","2019-09-11 15:56:06","00:18:06","","The Big Bang Theory: Season 8: The Hook-Up Reverberation (Episode 4)","","Chrome PC (Cadmium)","00:18:37","Not latest view","PL (Poland)"
"1460","Wojtek","2019-09-10 17:59:23","00:00:03","","The Big Bang Theory: Season 8: The Hook-Up Reverberation (Episode 4)","","Android DefaultWidevineL3Phone Android Phone","00:00:02","Not latest view","PL (Poland)"
"1461","Wojtek","2019-09-10 17:01:35","00:09:21","","The Big Bang Theory: Season 8: The First Pitch Insufficiency (Episode 3)","","Chrome PC (Cadmium)","00:19:14","Not latest view","PL (Poland)"
"1462","Wojtek","2019-09-10 15:21:01","00:06:56","","The Big Bang Theory: Season 8: The First Pitch Insufficiency (Episode 3)","","Chrome PC (Cadmium)","00:07:43","Not latest view","PL (Poland)"
"1463","Wojtek","2019-09-09 18:55:21","00:00:28","","The Big Bang Theory: Season 8: The First Pitch Insufficiency (Episode 3)","","Chrome PC (Cadmium)","00:00:28","Not latest view","PL (Poland)"
"1464","Wojtek","2019-09-09 15:17:54","00:19:32","Autoplayed: user action: None; ","The Big Bang Theory: Season 8: The Junior Professor Solution (Episode 2)","","Chrome PC (Cadmium)","00:19:32","00:19:32","PL (Poland)"
"1465","Wojtek","2019-09-09 15:04:27","00:12:21","","The Big Bang Theory: Season 8: The Locomotion Interruption (Episode 1)","","Chrome PC (Cadmium)","00:20:57","00:20:57","PL (Poland)"
"1466","Wojtek","2019-09-08 19:01:41","00:23:02","","MINDHUNTER: Season 1: Episode 4","","Google Chromecast V5 Streaming Stick","00:51:29","00:51:29","PL (Poland)"
"1467","Wojtek","2019-09-08 19:01:23","00:00:02","","MINDHUNTER: Season 1: Episode 4","","Android DefaultWidevineL3Phone Android Phone","00:28:30","Not latest view","PL (Poland)"
"1468","Wojtek","2019-09-08 18:18:35","00:07:37","","MINDHUNTER: Season 1: Episode 4","","Android DefaultWidevineL3Phone Android Phone","00:28:29","Not latest view","PL (Poland)"
"1469","Wojtek","2019-09-08 18:09:17","00:09:04","","How I Met Your Mother: Season 1: Best Prom Ever (Episode 20)","","Android DefaultWidevineL3Phone Android Phone","00:21:13","00:21:13","PL (Poland)"
"1470","Wojtek","2019-09-08 17:55:09","00:12:03","","How I Met Your Mother: Season 1: Best Prom Ever (Episode 20)","","Android DefaultWidevineL3Phone Android Phone","00:12:25","Not latest view","PL (Poland)"
"1471","Wojtek","2019-09-07 21:02:48","00:19:25","","MINDHUNTER: Season 1: Episode 4","","Chrome PC (Cadmium)","00:20:49","Not latest view","PL (Poland)"
"1472","Wojtek","2019-09-07 19:28:53","00:19:12","Autoplayed: user action: Unspecified; ","How I Met Your Mother: Season 1: Mary the Paralegal (Episode 19)","","Chrome PC (Cadmium)","00:21:52","00:21:52","PL (Poland)"
"1473","Wojtek","2019-09-07 19:08:08","00:20:42","","How I Met Your Mother: Season 1: Nothing Good Happens After 2 A.M. (Episode 18)","","Chrome PC (Cadmium)","00:21:46","00:21:46","PL (Poland)"
"1474","Wojtek","2019-09-07 18:56:18","00:11:47","","How I Met Your Mother: Season 1: Life Among the Gorillas (Episode 17)","","Chrome PC (Cadmium)","00:21:44","00:21:44","PL (Poland)"
"1475","Wojtek","2019-09-06 20:34:58","00:09:50","","How I Met Your Mother: Season 1: Life Among the Gorillas (Episode 17)","","Android DefaultWidevineL3Phone Android Phone","00:09:57","Not latest view","PL (Poland)"
"1476","Wojtek","2019-09-06 20:34:10","00:00:33","","How I Met Your Mother: Season 1: Cupcake (Episode 16)","","Android DefaultWidevineL3Phone Android Phone","00:00:43","00:00:43","PL (Poland)"
"1477","Wojtek","2019-09-06 20:29:08","00:04:33","","The Big Bang Theory: Season 8: The Locomotion Interruption (Episode 1)","","Android DefaultWidevineL3Phone Android Phone","00:07:20","Not latest view","PL (Poland)"
"1478","Wojtek","2019-09-05 14:30:42","00:00:42","","The Naked Director: Season 1: The Hidden Side (Episode 1)","","Chrome PC (Cadmium)","00:05:38","00:05:38","PL (Poland)"
"1479","Wojtek","2019-09-04 20:19:55","00:02:24","","The Big Bang Theory: Season 8: The Locomotion Interruption (Episode 1)","","Chrome PC (Cadmium)","00:02:48","Not latest view","PL (Poland)"
"1480","Wojtek","2019-09-04 15:39:18","00:08:43","","The Big Bang Theory: Season 7: The Status Quo Combustion (Episode 24)","","Chrome PC (Cadmium)","00:20:50","00:20:50","PL (Poland)"
"1481","Wojtek","2019-09-04 14:45:08","00:12:07","","The Big Bang Theory: Season 7: The Status Quo Combustion (Episode 24)","","Chrome PC (Cadmium)","00:12:07","Not latest view","PL (Poland)"
"1482","Wojtek","2019-09-03 19:48:40","00:18:52","","The Big Bang Theory: Season 7: The Gorilla Dissolution (Episode 23)","","Chrome PC (Cadmium)","00:18:52","00:18:52","PL (Poland)"
"1483","Wojtek","2019-09-03 18:31:49","00:00:01","","1983: Season 1: Sanctuary (Episode 5)","","Chrome PC (Cadmium)","00:00:01","00:00:01","PL (Poland)"
"1484","Wojtek","2019-09-03 16:25:51","00:16:43","","The Big Bang Theory: Season 7: The Proton Transmogrification (Episode 22)","","Chrome PC (Cadmium)","00:21:06","00:21:06","PL (Poland)"
"1485","Wojtek","2019-09-02 15:25:07","00:02:34","","The Big Bang Theory: Season 7: The Proton Transmogrification (Episode 22)","","Chrome PC (Cadmium)","00:03:13","Not latest view","PL (Poland)"
"1486","Wojtek","2019-09-01 16:59:06","00:14:31","","The Big Bang Theory: Season 7: The Anything Can Happen Recurrence (Episode 21)","","Chrome PC (Cadmium)","00:18:23","00:18:23","PL (Poland)"
"1487","Wojtek","2019-09-01 10:46:08","00:03:36","","The Big Bang Theory: Season 7: The Anything Can Happen Recurrence (Episode 21)","","Chrome PC (Cadmium)","00:03:52","Not latest view","PL (Poland)"
"1488","Wojtek","2019-09-01 09:56:08","00:06:27","","The Big Bang Theory: Season 7: The Relationship Diremption (Episode 20)","","Chrome PC (Cadmium)","00:20:15","00:20:15","PL (Poland)"
"1489","Wojtek","2019-08-31 16:38:17","00:17:53","","The Big Bang Theory: Season 7: The Indecision Amalgamation (Episode 19)","","Chrome PC (Cadmium)","00:18:52","00:18:52","PL (Poland)"
"1490","Wojtek","2019-08-30 16:18:09","00:10:22","","The Big Bang Theory: Season 7: The Friendship Turbulence (Episode 17)","","Chrome PC (Cadmium)","00:19:00","00:19:00","PL (Poland)"
"1491","Wojtek","2019-08-30 14:26:32","00:38:36","","Travis Scott: Look Mom I Can Fly","","Chrome PC (Cadmium)","00:38:48","Not latest view","PL (Poland)"
"1492","Wojtek","2019-08-30 08:13:49","00:07:50","","The Big Bang Theory: Season 7: The Friendship Turbulence (Episode 17)","","Chrome PC (Cadmium)","00:08:18","Not latest view","PL (Poland)"
"1493","Wojtek","2019-08-30 07:57:27","00:11:27","","The Big Bang Theory: Season 7: The Table Polarization (Episode 16)","","Chrome PC (Cadmium)","00:19:03","00:19:03","PL (Poland)"
